call_id,complaint_id,client_id,phonefinal,vruline,priority,type,outcome,server,date_received,ser_start,ser_exit
35438,CR1417216,C00011121,836-564-5183,AA0209,0,NW,AGENT,AVNI,6/11/2015,12:50:54,13:04:39
35439,CR1416658,C00003413,939-522-9296,AA0115,2,PS,AGENT,STEREN,6/11/2015,13:38:27,13:54:49
35440,CR1413746,C00001774,685-796-9901,AA0102,2,PS,AGENT,KAZAV,6/9/2015,13:58:25,14:04:37
35441,CR1410011,C00002999,246-536-3975,AA0203,2,PS,AGENT,IDIT,6/8/2015,16:19:35,16:32:08
35442,CR1410375,C00000046,129-567-0397,AA0215,0,NW,AGENT,SHARON,6/8/2015,14:50:50,15:02:34
35443,CR1408502,C00000211,907-484-6912,AA0209,0,PS,AGENT,MICHAL,6/5/2015,11:48:39,12:07:10
35444,CR1406909,C00004233,749-219-3392,AA0202,1,PS,AGENT,MICHAL,6/4/2015,15:26:07,15:43:49
35445,CR1403320,C00003092,617-783-7171,AA0105,1,PE,AGENT,MICHAL,6/3/2015,14:55:48,15:10:13
35446,CR1405178,C00000380,365-081-2758,AA0209,0,PS,AGENT,TOVA,6/3/2015,9:38:01,9:45:51
35447,CR1402032,C00006936,151-970-7677,AA0209,1,PS,AGENT,SHLOMO,6/2/2015,10:14:06,10:29:35
35448,CR1400590,C00008393,931-004-6471,AA0206,0,PS,AGENT,BENSION,6/1/2015,9:37:49,9:49:57
35449,CR1395360,C00004453,508-779-9100,AA0201,0,PS,AGENT,DORIT,5/28/2015,14:44:17,14:47:43
35450,CR1396453,C00002645,897-774-7796,AA0110,2,PS,AGENT,STEREN,5/28/2015,14:45:18,14:55:32
35451,CR1395362,C00001988,479-159-0860,AA0206,0,PS,AGENT,AVIDAN,5/28/2015,9:22:39,9:34:15
35452,CR1392290,C00000690,304-650-1033,AA0102,2,NE,AGENT,KAZAV,5/26/2015,13:09:41,13:22:22
35454,CR1391275,C00000024,302-681-4855,AA0214,0,PS,AGENT,AVNI,5/26/2015,15:02:23,15:16:57
35455,CR1392684,C00004739,983-692-5548,AA0213,0,NW,AGENT,TOVA,5/26/2015,10:12:07,10:32:22
35456,CR1389480,C00001909,388-035-7021,AA0109,2,PS,AGENT,MIKI,5/22/2015,16:55:08,16:56:27
35457,CR1389700,C00002271,508-121-3305,AA0205,1,NE,AGENT,AVIDAN,5/22/2015,13:59:42,14:19:48
35458,CR1384318,C00003397,303-189-9605,AA0109,2,PS,AGENT,BENSION,5/20/2015,12:11:53,12:26:23
35459,CR1385420,C00002154,781-237-9406,AA0215,0,NE,AGENT,ZOHARI,5/20/2015,9:02:51,9:08:43
35460,CR1384709,C00012756,269-876-2611,AA0112,0,TT,AGENT,DORIT,5/20/2015,14:54:39,15:03:51
35461,CR1382637,C00002921,377-859-6004,AA0210,0,NE,AGENT,TOVA,5/19/2015,13:03:09,13:13:13
35462,CR1381966,C00002860,426-569-0696,AA0107,1,TT,AGENT,YITZ,5/19/2015,13:56:24,14:02:23
35464,CR1380437,C00001587,784-962-2992,AA0205,1,PS,AGENT,TOVA,5/18/2015,10:17:20,10:28:00
35465,CR1378688,C00009250,212-079-3854,AA0105,2,PS,AGENT,AVIDAN,5/15/2015,12:34:26,12:49:41
35466,CR1378805,C00003606,463-576-8017,AA0110,2,NE,AGENT,SHARON,5/15/2015,14:25:51,14:42:30
35467,CR1374880,C00002697,306-671-5453,AA0115,2,PS,AGENT,YITZ,5/14/2015,13:28:20,13:43:52
35468,CR1375071,C00003144,212-195-1624,AA0110,2,PS,AGENT,NAAMA,5/14/2015,16:33:31,16:47:14
35469,CR1376409,C00001510,748-186-0003,AA0110,0,PS,AGENT,NAAMA,5/14/2015,16:48:54,16:54:27
35470,CR1376827,C00002011,953-359-3604,AA0204,1,PS,AGENT,BENSION,5/14/2015,9:01:56,9:07:25
35472,CR1369318,C00012308,116-564-1143,AA0116,0,IN,AGENT,YIFAT,5/11/2015,11:38:20,11:40:18
35474,CR1370105,C00009273,976-489-3717,AA0213,2,PS,AGENT,STEREN,5/11/2015,11:37:29,11:55:35
35475,CR1368737,C00009933,294-421-5763,AA0209,0,PS,AGENT,TOVA,5/11/2015,10:08:53,10:15:25
35476,CR1369094,C00003507,737-919-0426,AA0201,2,PS,AGENT,ZOHARI,5/11/2015,13:46:55,13:59:40
35477,CR1369575,C00004658,877-765-2606,AA0201,0,PS,AGENT,STEREN,5/11/2015,16:53:08,17:00:15
35478,CR1366670,C00011866,212-842-6687,AA0204,0,PS,AGENT,SHARON,5/8/2015,14:41:23,14:51:17
35479,CR1365437,C00002253,569-042-2798,AA0203,0,PS,AGENT,AVIDAN,5/7/2015,13:54:33,14:05:31
35480,CR1363406,C00004010,226-437-5917,AA0202,0,PS,AGENT,STEREN,5/6/2015,13:54:57,14:08:31
35481,CR1362797,C00000948,540-989-4115,AA0202,2,PS,AGENT,YITZ,5/6/2015,11:29:29,11:45:59
35483,CR1358476,C00011701,617-254-8026,AA0204,0,NW,AGENT,ZOHARI,5/4/2015,15:00:43,15:18:55
35486,CR1355614,C00001611,145-729-5177,AA0110,2,NE,AGENT,KAZAV,4/30/2015,9:00:06,9:15:57
35487,CR1355345,C00000381,567-902-1458,AA0110,2,PS,AGENT,MIKI,4/30/2015,14:13:57,14:20:39
35488,CR1352574,C00004077,121-140-1420,AA0109,2,PS,AGENT,MIKI,4/29/2015,9:26:25,9:41:04
35489,CR1351337,C00005117,375-039-6849,AA0103,2,PS,AGENT,YITZ,4/28/2015,9:45:41,9:53:06
35491,CR1351536,C00002582,413-363-6706,AA0213,0,NW,AGENT,YIFAT,4/28/2015,12:28:13,12:38:31
35492,CR1351346,C00001004,276-967-6479,AA0201,2,PS,AGENT,ELI,4/28/2015,13:33:27,13:43:33
35493,CR1348256,C00002502,212-839-2338,AA0209,0,NW,AGENT,TOVA,4/27/2015,9:26:28,9:35:26
35495,CR1344918,C00003445,917-793-1424,AA0210,0,PS,AGENT,YIFAT,4/23/2015,10:45:24,11:03:33
35496,CR1342836,C00001977,969-814-8380,AA0102,0,NW,AGENT,MICHAL,4/22/2015,16:38:59,16:59:39
35497,CR1342096,C00002590,601-741-4066,AA0109,0,PS,AGENT,NAAMA,4/22/2015,9:00:02,9:01:47
35498,CR1341347,C00001645,409-094-6859,AA0108,0,TT,AGENT,MIKI,4/22/2015,12:15:10,12:26:55
35499,CR1340170,C00003834,212-229-8883,AA0206,0,NW,AGENT,BENSION,4/21/2015,12:21:28,12:35:53
35501,CR1337759,C00001694,155-746-6657,AA0101,0,NW,AGENT,SHARON,4/20/2015,13:27:24,13:32:06
35503,CR1336586,C00002441,212-421-7668,AA0102,0,PS,AGENT,NO_SERVER,4/20/2015,15:23:02,15:28:19
35504,CR1335611,C00003841,758-775-7936,AA0101,1,PS,AGENT,DORIT,4/17/2015,16:36:14,16:54:37
35505,CR1333144,C00005067,346-394-5666,AA0109,0,PS,AGENT,IDIT,4/16/2015,11:23:21,11:25:07
35506,CR1332800,C00003933,788-010-7567,AA0202,2,NE,AGENT,MORIAH,4/16/2015,16:13:13,16:26:07
35507,CR1333052,C00000454,414-424-4747,AA0210,1,PS,AGENT,IDIT,4/16/2015,16:06:12,16:11:39
35508,CR1331967,C00004794,521-635-8198,AA0201,1,PS,AGENT,AVNI,4/15/2015,15:51:55,15:55:45
35509,CR1330256,C00003768,789-006-0047,AA0214,2,PS,AGENT,ANAT,4/14/2015,10:34:17,10:41:25
35510,CR1330449,C00003396,229-618-2787,AA0102,2,PS,AGENT,ZOHARI,4/14/2015,9:18:15,9:21:50
35511,CR1330024,C00002128,439-796-0228,AA0202,0,PS,AGENT,ANAT,4/14/2015,13:48:08,13:48:20
35513,CR1327725,C00004603,978-223-1902,AA0209,0,NW,AGENT,IDIT,4/13/2015,11:24:51,11:33:29
35514,CR1324854,C00004329,568-314-8319,AA0110,2,PS,AGENT,SHLOMO,4/10/2015,9:51:51,10:08:45
35515,CR1318424,C00000125,431-892-6138,AA0203,0,PS,AGENT,TOVA,4/7/2015,11:06:13,11:21:12
35516,CR1319478,C00003998,617-446-1546,AA0103,0,PS,AGENT,TOVA,4/7/2015,15:37:15,15:53:36
35518,CR1312489,C00004806,988-616-2713,AA0102,2,PS,AGENT,BASCH,4/2/2015,10:45:50,10:55:45
35519,CR1311422,C00004762,914-424-2496,AA0206,0,PS,AGENT,AVNI,4/1/2015,11:49:04,12:02:07
35520,CR1308008,C00002274,521-910-7196,AA0115,0,NW,AGENT,YIFAT,3/31/2015,14:07:44,14:10:02
35521,CR1308861,C00002310,553-357-7416,AA0209,2,NE,AGENT,TOVA,3/31/2015,15:44:23,16:00:25
35522,CR1304708,C00001258,547-629-7108,AA0203,2,PS,AGENT,IDIT,3/27/2015,13:33:19,13:50:03
35523,CR1304939,C00002487,999-029-8185,AA0203,0,PS,AGENT,MICHAL,3/27/2015,10:55:31,11:04:53
35524,CR1304629,C00005253,822-735-1933,AA0106,2,PS,AGENT,TOVA,3/27/2015,10:10:57,10:13:05
35525,CR1301672,C00002034,911-238-8842,AA0111,0,TT,AGENT,ANAT,3/26/2015,10:24:11,10:41:21
35526,CR1303627,C00000127,231-192-1790,AA0213,0,PS,AGENT,BENSION,3/26/2015,10:35:31,10:56:26
35527,CR1301014,C00001938,508-228-7720,AA0105,2,PS,AGENT,BENSION,3/25/2015,16:15:10,16:33:19
35528,CR1300384,C00003116,503-884-3925,AA0205,0,PS,AGENT,IDIT,3/25/2015,14:41:17,14:52:35
35529,CR1299755,C00003598,128-717-3416,AA0201,2,PS,AGENT,STEREN,3/24/2015,14:01:57,14:19:00
35530,CR1296052,C00011126,212-895-0493,AA0209,0,PS,AGENT,ZOHARI,3/23/2015,14:41:15,15:00:05
35531,CR1290596,C00002192,212-325-1662,AA0105,2,PS,AGENT,DARMON,3/19/2015,10:10:27,10:18:07
35532,CR1291159,C00001950,678-731-5913,AA0205,1,PS,AGENT,MORIAH,3/19/2015,13:39:32,13:50:27
35533,CR1291323,C00001915,378-182-8122,AA0204,2,NE,AGENT,ELI,3/19/2015,16:20:39,16:31:26
35535,CR1285835,C00010303,743-363-3854,AA0215,0,NW,AGENT,MIKI,3/16/2015,16:56:23,17:06:11
35536,CR1284633,C00000007,836-845-8120,AA0104,0,NW,AGENT,AVNI,3/16/2015,16:46:00,16:59:58
35537,CR1281150,C00004341,914-951-9533,AA0202,2,PS,AGENT,MICHAL,3/13/2015,9:35:18,9:46:02
35538,CR1279060,C00001853,212-517-3604,AA0205,0,NW,AGENT,MIKI,3/12/2015,13:49:59,13:55:18
35540,CR1278609,C00002278,914-912-6650,AA0115,1,PS,AGENT,MICHAL,3/11/2015,13:16:11,13:18:23
35541,CR1278856,C00004722,925-623-6228,AA0203,2,PS,AGENT,YIFAT,3/11/2015,13:45:03,13:46:27
35542,CR1277072,C00009569,891-137-8893,AA0214,2,PS,AGENT,AVIDAN,3/10/2015,13:56:52,14:00:33
35543,CR1273234,C00001470,212-539-2937,AA0215,0,PS,AGENT,SHARON,3/9/2015,11:02:06,11:19:33
35544,CR1273691,C00002447,436-341-7372,AA0107,2,TT,AGENT,STEREN,3/9/2015,12:30:05,12:30:07
35546,CR1272160,C00000724,617-019-9325,AA0214,0,PS,AGENT,IDIT,3/6/2015,14:12:45,14:17:02
35547,CR1268482,C00013171,681-233-2553,AA0201,0,PS,AGENT,SHARON,3/5/2015,15:06:47,15:15:13
35549,CR1268542,C00005761,781-219-2760,AA0213,0,NW,AGENT,IDIT,3/5/2015,12:09:20,12:28:18
35550,CR1269653,C00001101,949-809-7698,AA0112,0,TT,AGENT,GILI,3/5/2015,14:23:47,14:34:21
35551,CR1266998,C00000775,413-241-9716,AA0110,2,NE,AGENT,NAAMA,3/4/2015,14:11:05,14:13:35
35552,CR1262597,C00004430,901-547-4948,AA0110,1,PS,AGENT,KAZAV,3/2/2015,10:23:41,10:35:33
35553,CR1263228,C00004755,617-725-5993,AA0109,2,PS,AGENT,KAZAV,3/2/2015,16:00:23,16:01:04
35554,CR1262576,C00002811,689-082-4006,AA0201,0,PS,AGENT,TOVA,3/2/2015,13:30:42,13:34:30
35555,CR1261735,C00002910,914-445-0614,AA0201,0,NW,AGENT,SHARON,2/28/2015,13:31:32,13:36:50
35556,CR1261688,C00000962,531-442-6891,AA0115,0,NW,AGENT,MICHAL,2/28/2015,16:20:27,16:31:14
35557,CR1261250,C00002223,460-611-0515,AA0206,0,NE,AGENT,MORIAH,2/27/2015,9:47:12,10:07:49
35558,CR1261191,C00000150,432-235-7809,AA0213,2,NE,AGENT,KAZAV,2/27/2015,16:55:37,17:10:40
35559,CR1259112,C00002690,508-759-8128,AA0106,2,PS,AGENT,IDIT,2/26/2015,9:08:49,9:26:06
35560,CR1257105,C00003095,165-648-5757,AA0103,0,NE,AGENT,ZOHARI,2/25/2015,14:39:18,14:48:49
35562,CR1253770,C00003342,591-394-4474,AA0103,0,PS,AGENT,MICHAL,2/24/2015,12:48:18,12:53:40
35564,CR1251375,C00000099,805-269-0051,AA0215,1,PS,AGENT,STEREN,2/23/2015,13:36:25,13:55:31
35568,CR1246304,C00003536,978-832-4420,AA0206,0,PS,AGENT,MORIAH,2/19/2015,16:24:36,16:26:03
35569,CR1244183,C00000824,409-504-6110,AA0104,1,PS,AGENT,DORIT,2/18/2015,9:54:08,10:06:42
35570,CR1245783,C00013447,486-029-8220,AA0215,2,PS,AGENT,MICHAL,2/18/2015,10:16:34,10:18:08
35572,CR1239610,C00001942,292-646-1211,AA0102,0,NW,AGENT,YIFAT,2/13/2015,11:53:27,12:12:33
35573,CR1240321,C00000101,294-252-5352,AA0104,2,NE,AGENT,ELI,2/13/2015,12:51:33,13:02:21
35574,CR1237162,C00003492,494-412-9762,AA0106,0,PS,AGENT,YIFAT,2/12/2015,9:18:42,9:36:00
35575,CR1237253,C00006001,781-783-8545,AA0106,2,PS,AGENT,ANAT,2/12/2015,11:02:34,11:18:59
35577,CR1238096,C00004552,781-249-2279,AA0104,0,NE,AGENT,DARMON,2/12/2015,9:12:09,9:18:59
35578,CR1237871,C00003205,212-335-2117,AA0113,0,PS,AGENT,ANAT,2/12/2015,16:52:46,17:10:36
35579,CR1238559,C00001999,739-604-3913,AA0215,0,PS,AGENT,IDIT,2/12/2015,14:05:21,14:06:27
35580,CR1234067,C00001730,339-171-3211,AA0214,1,PS,AGENT,BASCH,2/10/2015,14:27:15,14:47:34
35581,CR1232713,C00001827,612-176-1959,AA0204,2,NE,AGENT,AVIDAN,2/10/2015,14:19:59,14:33:20
35582,CR1234068,C00002953,967-932-4739,AA0104,0,PS,AGENT,MORIAH,2/10/2015,16:17:45,16:28:47
35583,CR1229468,C00009316,369-636-7752,AA0112,2,TT,AGENT,SHLOMO,2/6/2015,12:25:48,12:39:29
35584,CR1227143,C00003132,212-411-2260,AA0203,2,PS,AGENT,TOVA,2/5/2015,12:03:25,12:10:18
35585,CR1225910,C00003920,393-394-2849,AA0102,0,NW,AGENT,YIFAT,2/5/2015,10:23:08,10:37:03
35586,CR1223761,C00003960,596-463-3853,AA0204,1,PS,AGENT,MIKI,2/4/2015,15:11:18,15:15:11
35587,CR1225403,C00000004,951-567-8925,AA0106,0,NW,AGENT,MICHAL,2/4/2015,11:30:29,11:35:43
35588,CR1223763,C00003245,541-580-9988,AA0103,2,PS,AGENT,TOVA,2/4/2015,10:33:33,10:38:07
35591,CR1223451,C00002375,599-364-7724,AA0209,0,PS,AGENT,MORIAH,2/3/2015,14:05:39,14:23:49
35592,CR1220809,C00001341,978-281-8894,AA0205,2,PS,AGENT,BASCH,2/2/2015,11:15:44,11:36:11
35593,CR1220052,C00001478,386-828-8016,AA0110,0,NW,AGENT,MIKI,2/2/2015,10:50:05,10:54:46
35595,CR1221333,C00002239,723-163-0058,AA0113,2,PS,AGENT,SHLOMO,2/2/2015,16:30:13,16:48:59
35597,CR1218136,C00003662,281-629-5554,AA0215,2,PS,AGENT,KAZAV,1/30/2015,11:08:40,11:13:44
35598,CR1218081,C00001457,833-697-0388,AA0109,0,NW,AGENT,STEREN,1/30/2015,12:01:01,12:08:08
35599,CR1217038,C00000007,836-845-8120,AA0106,0,PS,AGENT,NO_SERVER,1/29/2015,14:05:36,14:22:56
35600,CR1206555,C00004601,212-557-9422,AA0215,0,PS,AGENT,BASCH,1/23/2015,15:22:32,15:22:32
35601,CR1204814,C00001227,538-831-2792,AA0201,0,NE,AGENT,ELI,1/22/2015,14:39:18,14:51:33
35602,CR1202740,C00003605,617-336-4553,AA0206,2,PS,AGENT,ZOHARI,1/21/2015,16:02:47,16:19:14
35603,CR1200162,C00000581,664-810-0008,AA0206,0,PS,AGENT,AVNI,1/20/2015,12:48:48,13:04:42
35605,CR1194490,C00004226,410-287-4638,AA0202,0,PS,AGENT,BASCH,1/15/2015,11:30:42,11:31:27
35606,CR1193013,C00000400,212-677-1436,AA0101,2,PS,AGENT,DARMON,1/14/2015,14:32:35,14:37:51
35607,CR1193014,C00004334,212-670-2406,AA0101,1,NE,AGENT,AVNI,1/14/2015,10:24:47,10:33:43
35608,CR1188221,C00002126,573-198-4890,AA0203,1,PS,AGENT,SHARON,1/9/2015,10:17:48,10:28:58
35610,CR1183135,C00003236,172-615-9942,AA0209,0,PS,AGENT,DORIT,1/6/2015,12:54:02,13:00:23
35611,CR1183320,C00005860,858-083-5486,AA0215,0,PS,AGENT,DORIT,1/6/2015,14:45:06,14:47:50
35612,CR1182209,C00000344,722-196-3699,AA0105,1,PS,AGENT,IDIT,1/6/2015,9:50:53,9:57:28
35613,CR1180194,C00005204,490-684-3724,AA0108,2,TT,AGENT,YITZ,1/5/2015,9:30:39,9:44:19
35614,CR1181478,C00004171,212-414-4092,AA0104,0,PS,AGENT,YIFAT,1/5/2015,15:27:51,15:36:37
35616,CR1180608,C00004904,967-674-0231,AA0101,0,NW,AGENT,MICHAL,1/5/2015,12:02:45,12:08:24
35617,CR1178631,C00005323,640-977-1215,AA0210,2,NE,AGENT,TOVA,1/2/2015,11:32:01,11:43:58
35618,CR1176545,C00012490,253-511-4078,AA0205,2,PS,AGENT,DORIT,12/31/2014,14:05:39,14:14:10
35619,CR1177128,C00011149,585-681-8896,AA0205,2,PS,AGENT,YIFAT,12/31/2014,14:48:59,15:00:57
35620,CR1175408,C00005002,617-748-9150,AA0210,0,PS,AGENT,ANAT,12/30/2014,16:26:29,16:32:34
35621,CR1174574,C00004263,893-059-1294,AA0102,2,PS,AGENT,TOVA,12/30/2014,15:19:49,15:36:22
35623,CR1171839,C00002913,510-780-2322,AA0213,0,NW,AGENT,KAZAV,12/26/2014,14:00:24,14:20:54
35624,CR1171074,C00001499,705-253-7423,AA0214,0,NW,AGENT,AVIDAN,12/26/2014,11:50:15,12:02:22
35625,CR1170197,C00003577,107-386-2423,AA0214,1,PS,AGENT,YITZ,12/24/2014,16:32:43,16:48:09
35626,CR1170536,C00001801,472-256-4449,AA0101,1,PS,AGENT,ANAT,12/24/2014,11:51:08,11:53:01
35627,CR1169485,C00000203,754-863-9022,AA0103,2,PS,AGENT,SHARON,12/23/2014,13:02:42,13:02:55
35629,CR1164935,C00011768,212-302-5076,AA0110,0,PS,AGENT,BASCH,12/19/2014,13:21:33,13:36:21
35630,CR1157353,C00007390,212-038-4699,AA0110,1,PS,AGENT,YIFAT,12/15/2014,17:00:10,17:05:36
35631,CR1157390,C00003840,716-080-0475,AA0102,0,NW,AGENT,YIFAT,12/15/2014,12:28:16,12:30:12
35632,CR1152612,C00000070,956-519-0084,AA0214,2,PS,AGENT,YIFAT,12/11/2014,14:23:34,14:28:37
35633,CR1152841,C00000934,880-639-6482,AA0105,0,PS,AGENT,YITZ,12/11/2014,9:34:02,9:53:09
35634,CR1151069,C00003151,212-783-8140,AA0209,0,NW,AGENT,SHARON,12/10/2014,13:56:35,14:06:32
35635,CR1150468,C00003288,978-786-5016,AA0206,2,PS,AGENT,YIFAT,12/10/2014,12:26:44,12:27:45
35636,CR1148422,C00013051,296-250-2862,AA0215,0,NW,AGENT,TOVA,12/9/2014,15:07:18,15:26:25
35637,CR1149078,C00001308,978-293-7175,AA0201,2,PS,AGENT,AVIDAN,12/9/2014,12:15:59,12:22:41
35638,CR1146361,C00009273,976-489-3717,AA0105,1,PS,AGENT,YIFAT,12/8/2014,14:42:48,15:03:31
35640,CR1144605,C00004112,927-900-4313,AA0113,2,PS,AGENT,ANAT,12/5/2014,11:13:16,11:20:16
35641,CR1145846,C00003929,955-203-4261,AA0110,1,PS,AGENT,BASCH,12/5/2014,14:40:36,15:00:07
35642,CR1142131,C00000304,101-281-4226,AA0101,0,NW,AGENT,IDIT,12/4/2014,10:42:25,10:46:16
35643,CR1141265,C00003184,577-675-4829,AA0106,0,NW,AGENT,IDIT,12/3/2014,13:50:06,14:08:42
35644,CR1140677,C00002028,810-154-5172,AA0101,2,NE,AGENT,AVIDAN,12/3/2014,15:19:30,15:26:47
35645,CR1138762,C00011545,212-411-1247,AA0110,0,PS,AGENT,MICHAL,12/2/2014,9:42:29,9:51:52
35646,CR1139036,C00000453,383-652-9655,AA0201,0,NW,AGENT,AVIDAN,12/2/2014,15:49:47,15:55:27
35647,CR1139617,C00002802,866-102-9344,AA0104,2,PS,AGENT,DARMON,12/2/2014,12:10:01,12:25:56
35648,CR1139332,C00000895,225-464-9197,AA0209,0,NW,AGENT,BASCH,12/2/2014,9:13:52,9:25:09
35649,CR1135198,C00003131,212-369-3262,AA0106,0,NW,AGENT,NO_SERVER,11/28/2014,14:07:03,14:25:24
35651,CR1128691,C00003359,212-800-1878,AA0203,0,NW,AGENT,IDIT,11/24/2014,16:16:14,16:22:54
35652,CR1129618,C00004489,914-609-7124,AA0203,2,PS,AGENT,YIFAT,11/24/2014,13:26:29,13:32:11
35653,CR1134641,C00004487,506-979-5040,AA0110,2,PS,AGENT,SHARON,11/21/2014,9:47:18,10:07:05
35654,CR1124805,C00003863,212-738-9026,AA0103,2,PS,AGENT,KAZAV,11/21/2014,16:02:46,16:17:24
35655,CR1124251,C00004268,456-883-5598,AA0213,0,NW,AGENT,BASCH,11/20/2014,15:48:57,16:01:28
35656,CR1126906,C00004686,154-252-8308,AA0109,1,PS,AGENT,AVNI,11/20/2014,10:51:45,11:06:06
35657,CR1121248,C00010543,829-265-1898,AA0101,0,PS,AGENT,BENSION,11/18/2014,10:37:49,10:42:57
35660,CR1117472,C00004112,927-900-4313,AA0205,1,PS,AGENT,TOVA,11/14/2014,9:24:14,9:44:01
35661,CR1117093,C00001286,567-845-8514,AA0213,0,PS,AGENT,IDIT,11/14/2014,16:56:48,17:08:19
35662,CR1114552,C00004698,403-796-0376,AA0101,0,PS,AGENT,SHARON,11/13/2014,12:33:56,12:43:08
35663,CR1110334,C00004241,960-786-0262,AA0201,2,PS,AGENT,STEREN,11/10/2014,12:05:20,12:13:37
35664,CR1104515,C00010090,121-809-2286,AA0105,0,PS,AGENT,AVNI,11/6/2014,13:27:52,13:31:22
35665,CR1105038,C00000923,346-725-8232,AA0215,1,PS,AGENT,STEREN,11/6/2014,12:41:29,12:41:49
35666,CR1102877,C00001619,719-113-1015,AA0215,1,PS,AGENT,AVNI,11/5/2014,12:56:25,13:06:17
35667,CR1103153,C00000677,912-570-2735,AA0214,0,NW,AGENT,BASCH,11/5/2014,16:10:10,16:20:25
35669,CR1101702,C00003591,837-195-8937,AA0107,0,TT,AGENT,PINHAS,11/4/2014,9:21:51,9:34:43
35670,CR1101166,C00000316,585-383-5679,AA0205,0,PS,AGENT,IDIT,11/4/2014,15:21:11,15:35:16
35671,CR1099410,C00004221,788-824-9548,AA0115,0,PS,AGENT,YIFAT,11/3/2014,16:23:19,16:39:06
35672,CR1096086,C00003489,914-839-9555,AA0101,2,PS,AGENT,AVNI,10/31/2014,16:03:09,16:06:03
35673,CR1096380,C00003256,103-008-1817,AA0106,0,PS,AGENT,AVNI,10/31/2014,9:15:51,9:18:32
35675,CR1092003,C00001952,212-227-7013,AA0204,0,PS,AGENT,IDIT,10/29/2014,11:44:52,11:47:06
35677,CR1087335,C00003272,617-164-6483,AA0110,2,PS,AGENT,SHARON,10/28/2014,14:34:47,14:55:11
35678,CR1090492,C00000285,324-371-7831,AA0209,0,NW,AGENT,IDIT,10/27/2014,9:47:58,10:01:31
35679,CR1090694,C00000503,957-435-1122,AA0203,0,PS,AGENT,IDIT,10/27/2014,11:18:23,11:30:31
35680,CR1082426,C00004453,508-779-9100,AA0106,0,NW,AGENT,YITZ,10/22/2014,16:49:15,17:07:22
35681,CR1082308,C00002121,780-063-7324,AA0201,0,NW,AGENT,YITZ,10/22/2014,13:54:28,14:09:28
35682,CR1081640,C00003909,459-262-9261,AA0216,0,IN,AGENT,BENSION,10/22/2014,12:41:54,12:58:03
35683,CR1081889,C00004154,727-489-1838,AA0201,0,PS,AGENT,BENSION,10/22/2014,16:43:26,17:01:25
35684,CR1080081,C00000312,811-152-2550,AA0210,0,NW,AGENT,BENSION,10/21/2014,10:36:25,10:47:20
35685,CR1080184,C00003324,486-676-4790,AA0113,0,PS,AGENT,AVNI,10/21/2014,14:37:54,14:38:24
35686,CR1077267,C00000136,978-722-6846,AA0209,0,PS,AGENT,MICHAL,10/20/2014,13:50:22,14:02:51
35687,CR1077284,C00006112,474-506-7854,AA0103,0,PS,AGENT,IDIT,10/20/2014,15:34:42,15:55:26
35689,CR1075366,C00002679,212-384-9161,AA0106,0,PS,AGENT,TOVA,10/17/2014,9:55:28,9:56:46
35691,CR1073591,C00002300,968-467-9261,AA0113,0,PS,AGENT,AVNI,10/16/2014,13:34:43,13:37:28
35692,CR1072258,C00004215,295-650-4019,AA0105,0,PS,AGENT,ANAT,10/15/2014,9:28:22,9:42:36
35693,CR1070389,C00002572,212-171-8470,AA0203,2,PS,AGENT,ANAT,10/14/2014,10:42:55,10:53:59
35694,CR1069253,C00003794,252-567-0898,AA0104,0,PS,AGENT,BENSION,10/14/2014,13:13:07,13:15:34
35695,CR1065661,C00001659,963-345-4302,AA0203,0,PS,AGENT,YITZ,10/9/2014,13:58:06,14:07:15
35696,CR1065888,C00000476,212-794-4478,AA0105,0,PS,AGENT,DORIT,10/9/2014,12:45:21,13:03:17
35698,CR1063745,C00002270,508-667-2933,AA0109,1,PS,AGENT,YIFAT,10/8/2014,10:18:20,10:25:38
35699,CR1061943,C00001423,978-323-8552,AA0206,2,PS,AGENT,KAZAV,10/7/2014,10:46:53,10:51:19
35700,CR1059182,C00008287,259-161-5246,AA0213,0,PS,AGENT,TOVA,10/6/2014,13:12:49,13:22:44
35701,CR1056763,C00002988,869-628-6012,AA0115,0,PS,AGENT,TOVA,10/3/2014,16:36:35,16:45:32
35702,CR1057462,C00003347,578-043-9141,AA0214,2,PS,AGENT,ANAT,10/3/2014,14:09:52,14:29:53
35703,CR1055535,C00004167,449-779-3254,AA0213,0,PS,AGENT,BENSION,10/2/2014,12:09:43,12:17:40
35705,CR1053303,C00000465,516-194-9203,AA0205,0,PS,AGENT,SHLOMO,10/1/2014,15:20:49,15:27:52
35706,CR1053456,C00000857,106-425-4849,AA0109,1,PS,AGENT,YITZ,10/1/2014,15:09:19,15:24:01
35707,CR1053822,C00003571,330-867-6075,AA0209,2,PS,AGENT,MORIAH,10/1/2014,13:40:55,13:53:41
35708,CR1053063,C00002535,212-266-3674,AA0113,0,NW,AGENT,AVNI,10/1/2014,11:04:48,11:23:44
35709,CR1051983,C00001518,569-891-6154,AA0113,2,PS,AGENT,YITZ,9/30/2014,9:34:21,9:50:18
35710,CR1051584,C00003714,888-142-1355,AA0202,0,NW,AGENT,KAZAV,9/30/2014,9:57:06,10:01:21
35711,CR1051017,C00001789,508-425-4624,AA0203,0,PS,AGENT,SHARON,9/30/2014,12:06:33,12:10:37
